Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	site_name	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
1154	1170	56	401	97.0	0.1206	0.5262	0.8185046487109999	0.42523302700800003	-224.84473141200002	0.435552269855	'700101879.may1'	205	0.2431	0.6231206148539999	0.98963335496	-189.207441545	0.936063159726	514	0.0954	0.823309287324	-0.168906675885	2.48412349695	-187.999220746	0.979957070334	14283	0.0247	0.9124521709569999	1.46700817236	-191.544665716	0.775142342478
1155	2027	50	1395	185.0	0.0396	0.5205	0.8626061760349999	0.421922759719	-234.492648178	-1.7049612187	'700111552.may1'	423	0.212	0.634004032575	0.995446372634	-142.21048594	-0.23596072476	367	0.0635	0.852856812187	-8.98487861394	4.3709232328	-119.43916079	0.8968819059209999	456	0.0527	0.86766556439	1.6933742873	-118.80991174	0.9077420349070001
1156	4798	31	3824	637.0	0.0495	0.5234	0.7851429272470001	0.401635331234	-187.200622131	-1.7296991102400001	'700097163.may1'	1542	0.1807	0.626514746677	0.9990893572120001	-108.579374375	0.0672027646943	1756	0.0491	0.790286326117	-40.8307051954	9.72153322756	-95.2368884358	0.969681378118	1539	0.0507	0.789855148963	1.52434259887	-95.5691995243	0.956617745018
1157	6573	66	3775	484.0	0.0397	0.5143	0.882106130692	0.42896603660599997	-369.338208289	-1.39849610209	'700109441.may1'	1289	0.17600000000000002	0.672381800837	0.9984504771960001	-229.569370049	0.232041548497	3411	0.0319	0.9276075931899999	-9.811525653039999	5.280651994269999	-207.651303985	0.980941716859	7992	0.0233	0.942420012728	1.5129295074899998	-207.573901995	0.981732182155
1158	2400	32	671	310.0	0.1566	0.5254	0.57018494923	0.40273060006399997	-169.94533178	-0.0363542910748	'700032962.may1'	705	0.2003	0.615644563731	0.9978450071430001	-128.251828158	0.853742055194	4299	0.0524	0.790981243737	-5.36395282322	4.93706351259	-126.65057057	0.952250355686	22672	0.0375	0.803148230937	1.39339918132	-127.264565518	0.884513895509
1159	5351	450	598	78.0	0.0537	0.5244	0.926142279463	0.46417154989299997	-1544.63041186	-0.49175998275	'700097650.may1'	180	0.2599	0.67748524434	0.978590646981	-1049.15098714	0.251256329711	3859	0.0088	1.29913671463	-28.972681484699997	6.838084050669999	-866.031873959	0.9723677492739999	1787	0.0138	1.2818256822799998	1.85069262401	-873.2053783580001	0.9399653524420001
1161	1075	27	922	157.0	0.0502	0.5307	0.769973724103	0.39355683702699995	-126.132510326	-0.769972687668	'700015904.may1'	323	0.2308	0.587713997188	0.995382341816	-89.2726402774	0.3673629909	159	0.1614	0.690637988748	-0.368618925177	2.32464982297	-82.6252943875	0.8919323667829999	1306	0.057	0.7625646167560001	1.51754928764	-84.2335737296	0.847422034049
1163	5201	35	4535	630.0	0.0374	0.5213	0.820698957422	0.40704682962	-209.92600375599997	-1.71424159497	'700101273.may1'	1557	0.1782	0.636177203306	0.9990386048659999	-127.534393975	0.165201324408	1647	0.0539	0.8045574874429999	-8.130103852489999	5.053281466790001	-115.619641047	0.980727175242	3698	0.040999999999999995	0.8168640189219999	1.4854969076499998	-115.638474736	0.9873786422600002
1164	1888	15	1781	427.0	0.0749	0.5401	0.6506726505470001	0.36141529565499997	-87.46859756379999	-1.32978728435	'700106687.may1'	862	0.2189	0.543789238097	0.999030909764	-64.1344694225	0.00691196886802	196	0.237	0.5735816869	1.6830909418	1.8825880247099998	-60.0521943729	0.664506382971	6471	0.0766	0.649364902206	1.3649283028299999	-63.667081116999995	0.386271021605
1165	1801	49	562	167.0	0.1452	0.5214	0.736956825547	0.42039861104299997	-224.936872393	0.287673797208	'700095807.may1'	375	0.217	0.629708465948	0.994866205639	-182.46959330400003	0.917879163916	2594	0.0497	0.856918086514	-2.58665211549	3.82107109508	-182.38679501	0.943654077078	31748	0.0257	0.887910402371	1.42040109706	-183.908086555	0.8065787002150001
1166	5902	74	5581	397.0	0.0151	0.5135	0.974324554978	0.433581398284	-397.57876656900004	-4.07457715479	'700015000.may1'	1046	0.1808	0.6737196533600001	0.9979839728190001	-225.29611947799998	-1.2485195796200002	220	0.1002	0.863887838068	-2.12170972384	2.60268838577	-185.181107836	0.87040538717	1249	0.0317	0.950998755297	1.65299232139	-186.195714559	0.863713866758
1167	2962	74	539	198.0	0.1444	0.5168	0.654071453783	0.433042877149	-346.094891746	0.114516545533	'700096400.may1'	478	0.20600000000000002	0.656631315648	0.9953744879719999	-267.215818927	0.8466985592199999	8145	0.0269	0.952665816638	-7.820813350639999	5.18734256802	-262.824163878	0.926883600527	43761	0.0178	0.969849493312	1.44518246972	-264.08230078	0.861244314163
1168	2849	24	2062	458.0	0.071	0.5288	0.6953502848909999	0.389213491887	-138.53869494	-1.73291548615	'700035777.may1'	1026	0.1963	0.597985490838	0.9987844344939999	-84.1675447048	-0.047445282622	535	0.0869	0.722989057867	-5.20580806394	4.18241555641	-75.81696982	0.8432607864030001	1125	0.0633	0.7391019566060001	1.5121258162600002	-75.5889134916	0.877170904909
1170	1573	125	347	67.0	0.1081	0.5281	0.9012871661480001	0.44624998976499997	-436.449596723	0.429605111197	'700110203.may1'	142	0.2652	0.6425058618639999	0.980121474631	-361.25974308	0.892557140837	654	0.0603	0.969118484759	-1.8445537773099998	2.7689149518900003	-354.067077825	0.981120875207	9609	0.0145	1.06654466434	1.56926263492	-357.52909856699995	0.864961321165
1172	9327	33	9151	1183.0	0.0315	0.5216	0.811558635553	0.404624133358	-219.19886965700002	-4.48845778433	'700016504.may1'	3051	0.1652	0.641779857762	0.9995472814390001	-107.419905004	-1.28838041418	666	0.0554	0.7970515697130001	-35.9899421474	8.55175937365	-84.4617511442	0.919263821057	411	0.0656	0.7915430052660001	1.64045614219	-84.5720403324	0.890998108975
1174	4681	32	3395	607.0	0.0565	0.5226	0.780311024681	0.403225480869	-191.427367997	-1.5154291344100002	'700096473.may1'	1471	0.18100000000000002	0.6281964104469999	0.999024886283	-114.384008397	0.14822239521	2356	0.0486	0.795477913723	-21.0046797235	7.42396200454	-102.730331417	0.940101454348	2306	0.0466	0.797742833655	1.5024424209399998	-102.52536539200001	0.943209997191
1176	4165	34	2405	515.0	0.0687	0.5224	0.721484346301	0.40555694275700005	-197.33662034	-1.1722557022799998	'700102391.may1'	1244	0.1839	0.630122430528	0.9987946645970001	-121.746757514	0.33948011945100004	3494	0.0427	0.8102378694490001	-35.939075261999996	9.48137514252	-110.29672291	0.976822929156	2991	0.043	0.8104822174690001	1.49419713635	-110.57324514700001	0.9665495634110001
1178	20	12	3	4.0	0.7937	0.7576	0.228900433691	0.362431224943	-13.4602332082	0.910282111795	'700110640.may1'	4	0.7337	0.396193337387	0.612288095057	-13.845897382	0.735882051006	3	0.8333	0.211146991738	0.12304564894000002	0.024107681025900003	-13.195831956600001	0.765923529818	8	0.4953	0.5483104741120001	2.26356777035	-15.0771916225	0.416716860009
1181	5516	115	1974	259.0	0.043	0.5127	0.893127911322	0.44392859856100003	-558.897548481	-0.5664279323789999	'700037325.may1'	677	0.193	0.683186408899	0.9962884338079999	-394.458485215	0.579217449169	1494	0.0457	0.978239988905	-1.63312324373	3.0329581548199998	-371.033369739	0.9812755356849999	35537	0.0128	1.0561993053799998	1.4937847768	-374.278932234	0.915384294536
1183	2261	64	739	169.0	0.0685	0.5189	0.7618328866509999	0.427755327198	-291.225017456	-0.629124050499	'700114240.may1'	394	0.214	0.644795450862	0.9946099332709999	-196.255286474	0.42448930581600003	1403	0.0383	0.9148483841539999	-10.5453036705	5.06608562258	-178.141003985	0.971979847181	2310	0.0295	0.929554720739	1.58654029133	-178.07125529299998	0.9718549807790001
1184	4405	290	733	94.0	0.0482	0.5204	0.9354629159000001	0.45898546631000003	-1069.2156034	-0.37459015991800004	'700023654.may1'	222	0.244	0.677778154692	0.984429832537	-744.144609678	0.421874729358	4681	0.0112	1.21353379068	-21.0340192522	6.24510438691	-650.969439244	0.9870216734389999	3514	0.0118	1.2155509281	1.7329778833400002	-652.966152133	0.974947209877
1185	4261	23	2278	708.0	0.0993	0.529	0.608105225097	0.387062602454	-143.03840694	-0.8959228811480001	'700108570.may1'	1630	0.1865	0.600353263553	0.9992912274510001	-91.8735175835	0.545349083754	5407	0.0551	0.7350061713320001	-40.5119392212	10.768229323800002	-86.35022126930001	0.957882805897	5496	0.0543	0.7355083476450001	1.41831121637	-86.6939301144	0.9579231879919999
1187	4890	52	1824	435.0	0.0629	0.5172	0.70593365477	0.42178809895999997	-287.99513302599996	-1.5773174113600001	'700038530.may1'	1106	0.1818	0.656130427341	0.99834228781	-178.011141094	0.05492357070619999	1216	0.0505	0.866876678615	-5.19347911892	4.09837094997	-160.20717395399998	0.899252885864	4025	0.0305	0.893483697546	1.5258367719200001	-159.899243575	0.917522730101
1189	3865	89	1191	223.0	0.0851	0.5149	0.860278421532	0.438232253725	-423.593506488	-0.0827563287832	'700098465.may1'	558	0.1998	0.668487963533	0.995812178121	-314.903561963	0.7862295133689999	4796	0.0292	0.9753912435340001	-4.84386052138	4.2878418504699995	-304.984131003	0.976639967163	41489	0.0154	1.00614743904	1.46389069598	-306.250814501	0.919979532342
1190	4527	138	1362	182.0	0.0517	0.5143	0.9183555489090001	0.447891853256	-617.572342049	-0.324931963344	'700102899.may1'	460	0.2065	0.680174141018	0.994095111868	-442.363317226	0.626918507243	2237	0.031	1.0346992773700001	-3.8629430077800007	3.6219011003099997	-415.599762913	0.986867003419	21014	0.0119	1.08989844307	1.53607517023	-416.983582136	0.949753977455
1191	3514	45	1792	350.0	0.0644	0.5198	0.7678038719750001	0.41754229046700003	-240.81377899900002	-0.884281701044	'700034061.may1'	850	0.1906	0.6423348723160001	0.9979343139329999	-152.295166172	0.400903705269	4940	0.0328	0.866201230334	-48.5370461871	10.7082172195	-136.406470994	0.959451636811	2926	0.0355	0.8642570987829999	1.5285554615999999	-137.72622115299998	0.947211576056
1192	2582	45	538	256.0	0.196	0.5206	0.549592009222	0.416578530313	-226.840132629	0.02323503107	'700098143.may1'	602	0.2007	0.6356630615910001	0.9970121839910001	-171.635723548	0.820337198222	8885	0.0349	0.8629556646940001	-11.4116082374	6.22077257891	-168.888564199	0.902533124014	27158	0.0278	0.870851343432	1.4185811581	-169.534751379	0.8552464753560001
1195	238	16	62	50.0	0.4858	0.5551	0.442450593399	0.36400101122	-58.6446209771	0.953388709682	'700024264.may1'	83	0.3061	0.51410254362	0.984474785626	-60.472894609099995	0.7211237850509999	72	0.4223	0.488140741075	2.07785317113	1.16620490646	-59.1551634466	0.9532959388410001	5348	0.0733	0.662417398853	1.37966539044	-65.6260120312	-0.595518744519
1197	5951	16	5435	1288.0	0.0745	0.5368	0.661018839564	0.365082875067	-110.678083216	-1.7028457698700001	'700101579.may1'	2845	0.1917	0.564043146834	0.999741524097	-64.043888164	0.161084206828	2075	0.0789	0.66075739489	-40.591721688	10.6895829135	-58.5151109487	0.96058956624	1756	0.0801	0.660616952147	1.4326512314	-58.551813758	0.947909442083
1198	4532	49	3327	422.0	0.037000000000000005	0.5174	0.8798690313200002	0.419736607541	-270.561963918	-1.16987703141	'700105912.may1'	1061	0.1833	0.651945631332	0.998309730969	-168.49068445	0.323197082013	4410	0.032	0.881127152568	-32.7644582063	8.859027083460001	-151.50210505	0.9840478846330001	3912	0.032	0.881964035868	1.52075679898	-152.00986536	0.9741445919939999
1200	3719	32	1200	482.0	0.1297	0.5226	0.5830962692939999	0.403558420018	-184.037106128	-0.565559625477	'700108094.may1'	1143	0.1872	0.6240917019	0.998720730134	-123.55003179799999	0.608011333812	7381	0.0425	0.799683079663	-24.8757369952	8.5567414876	-117.362422655	0.938085234906	9076	0.04	0.801731367911	1.43083283519	-117.537583294	0.929059205538
1202	4594	498	925	61.0	0.0288	0.5306	1.13602775539	0.466789708151	-1576.48526741	-0.63712544897	'700096380.may1'	133	0.282	0.667880957719	0.970017797729	-1059.28348759	0.0811051109539	2077	0.0105	1.3109170699200001	-31.972884379899998	6.84486908686	-826.642847657	0.983170217998	715	0.0245	1.2708086958700002	1.9763543676800002	-836.81839078	0.935478171453
1207	6646	29	5775	929.0	0.0453	0.524	0.781294557509	0.398605250689	-186.536400579	-1.74381561535	'700038524.may1'	2291	0.1734	0.626703630419	0.999428728003	-116.46641996299999	0.203607064152	1242	0.0766	0.7558434199040001	-1.91994879559	3.61771543329	-108.362235469	0.925339481361	9240	0.0433	0.7823495848890001	1.41981641335	-108.962775205	0.93589442825
1209	3755	26	3508	569.0	0.044000000000000004	0.5264	0.7626255036990001	0.39320590897	-155.201200889	-2.2457421741099997	'700100536.may1'	1319	0.1878	0.609038031671	0.9990277054090001	-88.7538924015	-0.17343067374	804	0.0666	0.7498080374959999	-16.6102565616	6.40980283714	-77.1678706364	0.959445403057	797	0.0638	0.7527078270700001	1.5479008719100003	-77.0181845276	0.962794488776
1210	8831	35	8598	1070.0	0.0301	0.5208	0.823411570229	0.407040031506	-228.504191905	-3.57204704852	'700114299.may1'	2771	0.1659	0.645116744777	0.999481605302	-123.687823055	-0.670374106866	1034	0.0569	0.802823570682	-9.85736922903	5.17814544122	-106.08246175200001	0.9163975239669999	1655	0.0462	0.813358112299	1.5348700240900002	-105.976613326	0.9281759674950001
1212	3410	68	1048	244.0	0.0792	0.5162	0.768013223902	0.42992897511600003	-333.53471269700003	-0.154424436054	'700111332.may1'	601	0.1983	0.657739317965	0.996483092632	-249.767897604	0.775738791186	1524	0.0566	0.891698174243	-1.00272955249	3.0632049979500002	-242.00529305	0.9847331431630001	40308	0.0192	0.952997280785	1.4408641969999998	-244.752850255	0.886418411525
1219	2549	76	2145	166.0	0.0185	0.5186	0.978447360871	0.432301016889	-341.82252831200003	-1.9037656940599998	'700102409.may1'	394	0.2126	0.653548084432	0.9942541856939999	-219.361788935	-0.30029049887	162	0.1265	0.842684783257	-1.41302767312	2.30203788229	-188.350924249	0.8847343862639999	1262	0.0312	0.9559968190989999	1.65564448324	-190.511830489	0.873662624917
1221	1742	19	754	332.0	0.2106	0.5349	0.578089738644	0.375555230872	-104.744657975	0.167168373792	'700111479.may1'	691	0.2139	0.5688323782220001	0.9984122170399999	-83.6032919821	0.8980055882860001	4679	0.0739	0.6921407413130001	-5.07232625046	5.30241324473	-84.4118646218	0.8940223010259999	23063	0.0588	0.698617707514	1.34339880646	-84.9784775063	0.786039443894
1223	306	48	63	27.0	0.2582	0.5559	0.660407848349	0.420401474187	-132.935819764	0.737229311219	'700103585.may1'	46	0.3472	0.572998063615	0.950355745852	-120.332271318	0.954178823082	90	0.1905	0.744825190882	-0.675667838899	1.99935968727	-120.27406036	0.978153468085	725	0.0462	0.8658820403799998	1.64201534354	-122.734741011	0.799878123977
1227	3583	25	3520	559.0	0.0414	0.5275	0.755474073758	0.391355059828	-149.039576334	-4.07800095323	'700100071.may1'	1284	0.1895	0.605048580475	0.999023812853	-74.86606786899999	-1.36910171278	244	0.0815	0.738095870863	-34.7655626473	8.082168976819998	-57.295815803500005	0.844461500273	134	0.1074	0.727889209039	1.7227597832	-57.0671596004	0.817184322418
1228	12820	22	10497	2204.0	0.066	0.5288	0.715240556299	0.38457921798600003	-162.070936528	-2.18127993412	'700038970.may1'	5441	0.1667	0.609428109777	0.9998202159340001	-82.91750029010001	-0.13665277725400002	1163	0.0654	0.7227422886920001	-49.2807230541	10.7602984927	-69.8347596689	0.851207856823	1171	0.0667	0.722459784377	1.49789271345	-71.0687962051	0.839135395583
1230	3274	60	1130	259.0	0.0736	0.5181	0.741447996015	0.42664347660499996	-299.41221593299997	-0.551295645706	'700035392.may1'	633	0.1974	0.652289699847	0.996824276025	-203.854879065	0.572444193956	4427	0.0302	0.915671647701	-15.3285516846	6.36847858704	-189.89412565900003	0.9780982289569999	7243	0.0253	0.923599810615	1.5081529392200002	-190.306967742	0.9661147542730001
1232	5533	26	2681	839.0	0.1058	0.5263	0.6219185132630001	0.39329495084399996	-165.308927598	-0.8488044794320001	'700032355.may1'	2009	0.1787	0.615072717717	0.999385427207	-105.00126914399999	0.545653760872	7582	0.0486	0.7599406169159999	-44.1221292414	11.2173671521	-98.2996950703	0.9447309970559999	8130	0.0477	0.7605203345880001	1.4139866189599999	-98.89940148870001	0.9448493888989999
1233	2467	83	1054	150.0	0.0435	0.5181	0.855407798886	0.43615035073799996	-363.116995837	-0.710816327426	'700034218.may1'	352	0.2181	0.653830248169	0.9933294820190001	-251.708774138	0.37632547590599996	453	0.0719	0.903978554205	-2.2000481315	2.8522655179100003	-229.533007617	0.949511150658	3595	0.0229	0.981880198024	1.5865931573299998	-230.911654458	0.932139866219
1235	3207	69	2433	227.0	0.0247	0.5178	0.9501134019149999	0.431390597792	-333.142279925	-1.3217390117899999	'700024974.may1'	554	0.2007	0.656749598848	0.99614394095	-227.75549119099998	0.12756673662	246	0.129	0.81839263744	-0.09603389517380001	2.1187448958900004	-206.294355568	0.8860205896850001	6726	0.0232	0.950245024705	1.52721215436	-211.68510520799998	0.826296734878
1236	2749	34	2597	340.0	0.0329	0.5241	0.8174849925130001	0.406581369046	-183.13835625	-2.61464667227	'700024727.may1'	787	0.1963	0.622394790457	0.998026469655	-105.24915185100001	-0.504632809219	355	0.0758	0.7856990251520001	-8.71994955713	4.5144130769599995	-88.5373074897	0.9182277656899999	472	0.0623	0.798337112312	1.63164475584	-88.2817595677	0.932390855396
1238	232	22	73	38.0	0.3443	0.5549	0.656445759661	0.38423441188199997	-72.74755479999999	0.95079617722	'700023908.may1'	64	0.3195	0.535868412874	0.9750054553149999	-74.79041791270001	0.681355695907	44	0.491	0.478152765748	1.77675034865	0.991461986463	-71.4376393843	0.962559739597	3976	0.0579	0.726080587536	1.4286625372200001	-81.1627862475	-0.7061141730859999
1239	2245	43	723	231.0	0.1226	0.5218	0.635410536862	0.415959063894	-212.661750765	-0.45136547432400004	'700033557.may1'	532	0.2054	0.630120851528	0.9966524419930001	-144.749913365	0.559940153077	4095	0.0353	0.855963455711	-34.7484946373	9.180006779580001	-134.495753337	0.9413394813160001	3374	0.0358	0.856202502228	1.5145379239399999	-134.853439834	0.9313916579350001
1241	2902	53	965	254.0	0.1133	0.5179	0.7313574705689999	0.423170673534	-264.664816452	-0.28527510580800003	'700102281.may1'	608	0.1993	0.645220400737	0.996837695705	-184.686285226	0.656050156213	9049	0.0273	0.899573512095	-43.8623056981	10.3954039178	-173.779714456	0.922051228821	8604	0.0272	0.900201867187	1.4860109542700002	-174.964556376	0.916287263872
1244	4165	35	1257	504.0	0.1408	0.522	0.605090241732	0.407215387157	-202.121849766	-0.22538946021200001	'700033171.may1'	1220	0.1839	0.632086361739	0.998751397517	-146.087353913	0.7995805105859999	12408	0.0408	0.815768624925	-10.6870044691	6.43027981008	-143.274411186	0.933188535574	42776	0.0335	0.821630083222	1.37906951366	-143.756185619	0.893786744562
